u,y,fitness,correlation,n,m,k,threshold,theta,fitScale,thrScale,valid
QIC102_SV,QI105_Q,0.7469704512687196,-0.753,0,1,0,1.6229704686976725,"+5.6589000372404614,+4.7705314787909758,+6.824329846777794",1.0,1.1,1
QIC102_SV,QI302_Q,0.8351151963152815,0.9578,0,1,0,0.0869791020098951,"+0.6863946275141645,+0.5595419244887457,-0.008939054605111",1.0,1.1,1
QIC102_SV,QI302_Qs,0.8114053842153875,0.9801,0,1,0,0.2505082354404361,"+0.6673471772287153,+0.5733408567821922,-0.006673452136307",1.0,1.1,1
QIC102_SV,QIC102_PV,0.9976935875101196,0.9626,2,1,0,0.0044385178322135,"+0.0004324864310432,+0.0002787199586368,+0.9993205333536374,-0.0000142562381287,-0.000005019897040",1.0,1.1,1
QIC102_SV,QIC105_PV,0.7469647544377518,-0.7496,0,1,0,1.6231653199730962,"+5.6655015605384511,+4.7627483189000932,+6.824784266059863",1.0,1.1,1
QIC102_SV,QIC105_SV,0.7469437195320117,0.9611,0,1,0,1.6232676160450334,"+5.6661849867184566,+4.7616534820095398,+6.824965605125206",1.0,1.1,1
QIC102_SV,TIC103_PV,0.800315854621968,0.9619,0,1,0,16.850638107687036,"+41.2222612060677136,+33.3514151267585248,+128.523179359724053",1.0,1.1,1
QIC102_SV,TIC104_MV,0.7673869440509575,0.9699,0,1,0,28.480265611211383,"-70.6124709665600392,-70.7487128596926169,+122.200599452919291",1.0,1.1,1
QIC103_MV,C10_MV,0.9708374181847534,0.9385,2,1,0,4.213844123638332,"+0.7472576029295316,-0.0308554793128868,+0.9913853702008921,-0.6881104583051116,-0.283969994084733",1.0,1.1,1
QIC103_MV,FIC303_MV,0.969746496478356,0.9995,0,1,0,5.567767731731897,"+0.9515385645018769,+0.1174531124137521,-0.980314574883604",1.0,1.1,1
QIC103_MV,FIC303_PV,0.9662118587239432,0.9995,0,1,0,0.6583980171142159,"+0.0880832078974507,+0.0105519871839534,+0.040978792925137",1.0,1.1,1
QIC103_MV,FIC303_SV,0.9939195304731624,0.9994,2,1,0,0.1074060788503586,"-0.0081512744258620,-0.0093831028560431,+0.0986163141275789,+0.0031455435563007,-0.000118632178755",1.0,1.1,1
QIC103_MV,PIC301_MV,0.9701401780925516,1.0,0,1,0,5.571612814213274,"+0.9622097685289298,+0.1067648959731343,-0.980740169629003",1.0,1.1,1
QIC104_SV,QIC104_PV,0.9998067619343044,0.8872,2,1,0,0.0078121007665274,"-0.0051735333775244,+0.0001426387846977,+0.9997681877492006,+0.0052582511631798,+0.000267723597139",1.0,1.1,1
QIC105_PV,C01_MV,0.8656432840378269,0.4915,1,1,0,1.5136431892507205,"+0.9099121624912623,+0.4570129751803075,+0.1744286383464653,-2.233990713710542",1.0,1.1,1
QIC105_PV,C03_MV,0.8749916027497581,0.9277,1,0,0,1.4224639919757387,"+0.8977548139645163,+0.3037916520897431,+4.558179929894281",1.0,1.1,1
QIC105_PV,C05_MV,0.825046364389518,0.9822,0,1,0,7.850945087680436,"+3.8176329884691174,+2.4076102653641951,-19.357706255281524",1.0,1.1,1
QIC105_PV,C06_MV,0.7653467366899398,0.9835,0,1,0,12.737907909582152,"+3.7873570894517963,+2.9767341153784286,-21.307428854548547",1.0,1.1,1
QIC105_PV,FI310_F,0.7574653122370489,-0.926,0,1,0,1.6605842195481657,"+0.5238443114400788,+0.4549488879134984,+1.525542152645082",1.0,1.1,1
QIC105_PV,FIC101_MV,0.8660155651688727,0.9051,1,1,0,1.4883153518551413,"+0.9096812720395726,+0.4297633907589239,+0.2032386718093734,-2.239054639531638",1.0,1.1,1
QIC105_PV,FIC101_PV,0.8202073744921167,0.9634,2,0,0,0.1120146283134393,"+0.9878739431262488,-0.0640910808407000,+0.0094213911101830,-0.028806486747735",1.0,1.1,1
QIC105_PV,FIC101_SV,0.8249629183234205,0.9768,0,1,0,0.1583063951917485,"+0.0753523551575807,+0.0491829125679029,-0.387472379161727",1.0,1.1,1
QIC105_PV,FIC102_PV,0.852371046824732,0.9278,0,1,0,0.9338079535824294,"+0.5007414284797347,+0.2465803098086684,-0.717406867098187",1.0,1.1,1
QIC105_PV,FIC103_MV,0.8763806831831253,0.9884,1,0,0,1.4000729179015317,"+0.8970779271338778,+0.3058763381767908,+4.587575470421301",1.0,1.1,1
QIC105_PV,FIC201_MV,0.7654746037266166,0.9884,0,1,0,12.742638822746024,"+3.7090384363088527,+3.0542325439741633,-21.298925157320152",1.0,1.1,1
QIC105_PV,FIC201_PV,0.7650082173054449,0.9707,0,1,0,1.6840953932862246,"+0.4942371863436429,+0.4315684711531780,-2.380064644977333",1.0,1.1,1
QIC105_PV,FIC201_SV,0.7649643233294504,0.9705,0,1,0,1.6854634529478945,"+0.4942476414549820,+0.4315522941757396,-2.379985579479890",1.0,1.1,1
QIC105_PV,LIC101_MV,0.841092180579545,0.8927,0,1,0,3.988938789042261,"+2.2762450989316729,+1.1549153178229472,-4.529385097813118",1.0,1.1,1
QIC105_PV,LIC201_MV,0.7654260619131863,0.9685,0,1,0,12.746735486352495,"+3.7305907446687430,+3.0329705652059795,-21.302204684437317",1.0,1.1,1
QIC105_PV,PIC101_MV,0.8757689659882008,0.9004,1,0,0,1.4201546084453789,"+0.8974306444316825,+0.3047983240764120,+4.572153015181577",1.0,1.1,1
QIC105_PV,QI302_Q,0.8228953684350946,0.9904,2,1,0,0.1566859517525049,"+0.9712064922472287,-0.0199589633671999,+0.0329132617334709,-0.0272705019237596,-0.038296984440772",1.0,1.1,1
QIC105_PV,QIC101_MV,0.8251708412731206,-0.7786,0,1,0,7.806872540976925,"+3.7952847652226209,+2.4313622549254132,-19.374369812928257",1.0,1.1,1
QIC105_PV,QIC105_SV,0.9991126402743704,0.9611,2,0,0,0.0263930439554626,"+0.0005113564711795,-0.0002276289347964,+0.9996825740346258,+0.000390132765886",1.0,1.1,1
QIC105_PV,TIC104_MV,0.7733563458780157,0.9765,2,1,0,17.916350648251434,"+1.4280664998365933,-0.4529086338668394,-0.1076915347777299,-0.2139654395495819,+5.175488506563067",1.0,1.1,1
QIC105_SV,C01_MV,0.8656274838092303,0.4915,1,1,0,1.5137340225088056,"+0.9099236413894644,+0.4570331863853314,+0.1743497398415762,-2.233957667018177",1.0,1.1,1
QIC105_SV,C03_MV,0.8749712250032412,0.9277,1,0,0,1.4224992587499583,"+0.8977628654712255,+0.3037781637403493,+4.557700356721503",1.0,1.1,1
QIC105_SV,C05_MV,0.8250248820053591,0.9822,0,1,0,7.851464289672659,"+3.8181613744083718,+2.4072572828412353,-19.359773951472647",1.0,1.1,1
QIC105_SV,C06_MV,0.765337998833965,0.9835,0,1,0,12.737763842846158,"+3.7892950088895594,+2.9749970655124449,-21.309783748835219",1.0,1.1,1
QIC105_SV,FI310_F,0.7574515348552767,-0.926,0,1,0,1.6605591713410577,"+0.5242151466923654,+0.4546057938825410,+1.525215298525884",1.0,1.1,1
QIC105_SV,FIC101_MV,0.8660005420367669,0.9051,1,1,0,1.4884101293677678,"+0.9096923104881747,+0.4298168412678369,+0.2031299960303425,-2.239036526777566",1.0,1.1,1
QIC105_SV,FIC101_PV,0.8201727523219261,0.9634,2,0,0,0.1120147729078691,"+0.9878765020400413,-0.0640729599508238,+0.0094190982813662,-0.028801783104728",1.0,1.1,1
QIC105_SV,FIC101_SV,0.8249411209161245,0.9768,0,1,0,0.1583208576199817,"+0.0753664217645935,+0.0491723417919185,-0.387513606167349",1.0,1.1,1
QIC105_SV,FIC102_PV,0.8523616123761834,0.9278,0,1,0,0.9337276498643824,"+0.5008003683148097,+0.2465443065933745,-0.717674834289845",1.0,1.1,1
QIC105_SV,FIC103_MV,0.8763589120776392,0.9884,1,0,0,1.4001091866452178,"+0.8970873271059046,+0.3058588521450550,+4.587035605799631",1.0,1.1,1
QIC105_SV,FIC201_MV,0.7654663171774082,0.9884,0,1,0,12.742497265387996,"+3.7109293348692196,+3.0525435357718713,-21.301290737242794",1.0,1.1,1
QIC105_SV,FIC201_PV,0.7649940984737641,0.9707,0,1,0,1.6840741199333324,"+0.4945178440156773,+0.4313141329594016,-2.380374634972258",1.0,1.1,1
QIC105_SV,FIC201_SV,0.7649501905972352,0.9705,0,1,0,1.6854421420221082,"+0.4945293046599242,+0.4312969458037863,-2.380295520624146",1.0,1.1,1
QIC105_SV,LIC101_MV,0.8410684140056078,0.8927,0,1,0,3.9882239653081903,"+2.2763161754724104,+1.1549415699475489,-4.530531560821725",1.0,1.1,1
QIC105_SV,LIC201_MV,0.7654176485829495,0.9685,0,1,0,12.74659340429976,"+3.7324895921841796,+3.0312733284429667,-21.304567339074456",1.0,1.1,1
QIC105_SV,PIC101_MV,0.8757492074924493,0.5409,1,0,0,1.4201900632747766,"+0.8974382165468475,+0.3047862893541926,+4.571694472949710",1.0,1.1,1
QIC105_SV,QI302_Q,0.8229140041274148,0.9904,2,1,0,0.1566668720302239,"+0.9710876917452262,-0.0198446061903886,+0.0329305400564218,-0.0272869766013768,-0.038303721697144",1.0,1.1,1
QIC105_SV,QIC101_MV,0.8251497818897806,-0.7785,0,1,0,7.807564294162311,"+3.7958731339429006,+2.4309497179743937,-19.376442068268655",1.0,1.1,1
QIC105_SV,TIC104_MV,0.7733546192039175,0.9765,2,1,0,17.91634051458092,"+1.4280435441762476,-0.4528823463206425,-0.1083095789383765,-0.2133126848585825,+5.174894612122928",1.0,1.1,1
QIC401_MV,FIC401_PV,0.9424900094043536,0.8973,2,1,0,0.0470799506822689,"-0.0566881385353439,-0.0256097271468804,+0.0822747321522899,+0.0257385406595649,+0.015810143132679",1.0,1.1,1
QIC401_MV,FIC401_SV,0.9956699236821612,0.9982,2,1,0,0.0063805521154952,"-0.2853498704008119,-0.0025913957019448,+0.0977617381506981,+0.0310428272711455,-0.000779759075612",1.0,1.1,1
QIC401_MV,TIC401_MV,0.9987099768065174,0.9223,2,0,0,0.0392443748662082,"+0.0034542473492430,-0.0010968221388860,+0.9976881100307923,-0.003375558946528",1.0,1.1,1
QIC401_MV,TIC401_PV,0.9833566709701094,1.0,2,1,0,0.2662282714842249,"+0.8079545286647943,+0.0091434075660194,-5.4388834981130776,+5.4391797367999892,+21.377403892848171",1.0,1.1,1
QIC401_SV,QIC401_PV,0.9991804949027828,-0.8307,1,1,0,0.0726726902193763,"-0.0046146184552258,+0.9993139412464179,+0.0053175715547544,-0.000173717425346",1.0,1.1,1
TI101_T,C01_MV,0.8707701704343218,0.4874,2,1,0,0.6142824489967555,"+1.7292723500969589,-0.7682480543998661,+0.0290273022854252,+0.0281460936998099,-3.370579212176420",1.0,1.1,1
TI101_T,C03_MV,0.9095858232052826,0.9445,2,0,0,0.9178822173216766,"+1.5160546132339165,-0.5884313885853962,+0.0461222514790395,+1.231190211473568",1.0,1.1,1
TI101_T,C06_MV,0.791444850636658,0.9816,2,1,0,1.197282230319625,"+1.6818414978416389,-0.8802030467775848,+0.0951479328677156,+0.1939623646200387,-16.801341925167701",1.0,1.1,1
TI101_T,FI252_F,0.8848754938151717,-0.9325,2,0,0,0.2297441027804616,"+1.4356837281886314,-0.6527047817350131,+0.0353483263314040,-1.148827003611383",1.0,1.1,1
TI101_T,FI307_F,0.8889650380544438,0.9904,1,1,0,0.0163214211638385,"+0.8338696990064538,+0.0019969981745314,-0.0011613610470794,-0.062136370156324",1.0,1.1,1
TI101_T,FI310_F,0.7969866379140401,-0.9321,2,1,0,0.1975347533431726,"+1.6715969821531802,-0.8781959059568029,+0.0138483539876170,+0.0297067677222027,-1.578401730995984",1.0,1.1,1
TI101_T,FIC101_MV,0.87020981671357,0.9267,2,1,0,0.5070826380167436,"+1.7402249422033944,-0.7781685992808995,+0.0307423350298843,+0.0248915443263324,-3.278883946459513",1.0,1.1,1
TI101_T,FIC101_PV,0.8646586037208654,0.9736,2,0,0,0.0734111849040242,"+0.8679440326760981,-0.0158393537381299,+0.0039762320871537,-0.230627640434516",1.0,1.1,1
TI101_T,FIC102_PV,0.9027621406772014,0.9443,0,1,0,0.377434626877508,"+0.0724911407048806,+0.0907279480311624,-7.923184224292373",1.0,1.1,1
TI101_T,FIC102_SV,0.91093699023895,0.9933,0,1,0,0.3277849540940241,"+0.0832222017906604,+0.0802195320389767,-7.944870335221702",1.0,1.1,1
TI101_T,FIC103_MV,0.9099047850037828,0.9945,2,0,0,0.9192846637500566,"+1.5128605508940329,-0.5856124371752488,+0.0463731006629730,+1.236480464982137",1.0,1.1,1
TI101_T,FIC103_PV,0.9109406571373392,0.9873,0,1,0,0.0614841210906295,"+0.0156171243252355,+0.0150294049208542,-1.489696832379487",1.0,1.1,1
TI101_T,FIC103_SV,0.9109586839941184,0.9945,0,1,0,0.0614991128452367,"+0.0156149389742992,+0.0150314294202864,-1.489684256112782",1.0,1.1,1
TI101_T,FIC201_MV,0.7916372702367255,0.9945,2,1,0,1.2299519053094483,"+1.6819361331327531,-0.8797490528474921,+0.0906456687977653,+0.1975852330297549,-16.747566705480323",1.0,1.1,1
TI101_T,FIC201_PV,0.8218901736319442,0.9657,2,1,1,0.1512199294618334,"+1.6646049093770732,-0.8922618268339982,+0.0275463219466294,+0.0179345805876701,-2.523223125659329",1.0,1.1,1
TI101_T,FIC201_SV,0.8220582483076673,0.9667,2,1,1,0.1569995239068778,"+1.6638994299191419,-0.8915858172139131,+0.0277600356152301,+0.0177271315808392,-2.523583666660881",1.0,1.1,1
TI101_T,LIC101_MV,0.858553415361299,0.8763,0,1,1,2.3056317346209103,"+0.4070886381537820,+0.3396469208261928,-37.368348564893231",1.0,1.1,1
TI101_T,LIC201_MV,0.7915015619151107,0.9863,2,1,0,1.2073236204495923,"+1.6821876928466430,-0.8802439789126355,+0.0915012890652254,+0.1971093862075232,-16.770541699361302",1.0,1.1,1
TI101_T,PIC101_MV,0.9099163437776138,0.5468,2,0,0,0.9348184561708892,"+1.5123846342671237,-0.5854481642011778,+0.0465719888543416,+1.241744494709357",1.0,1.1,1
TI101_T,QI102_Q,0.7880984992938461,0.9815,2,1,1,0.0696676762715457,"+0.3308988837072072,+0.0141382853565604,+0.0047753494307764,+0.0082371058853376,-0.969218832593666",1.0,1.1,1
TI101_T,QI102_Qs,0.8951034942780123,0.9712,0,1,0,0.0626447299995755,"+0.0121169611918116,+0.0077199961098994,-1.475925256227255",1.0,1.1,1
TI101_T,QI105_Q,0.8455372142576322,-0.7205,0,1,1,1.2555898841241786,"+0.0994606973375775,+0.1153409836949767,-9.309677695718882",1.0,1.1,1
TI101_T,QI302_Q,0.893547379058107,0.9894,2,1,0,0.1371788204144439,"+0.8418858176944486,-0.0868302078205454,+0.0027960928025713,+0.0034520744094130,-0.470870306929487",1.0,1.1,1
TI101_T,QI302_Qs,0.8916173869346213,0.9891,0,1,0,0.0735888224168716,"+0.0155297629879892,+0.0097964038239685,-1.905071913967870",1.0,1.1,1
TI101_T,QIC102_PV,0.7881498069176969,0.9816,2,1,1,0.0698348011598305,"+0.3283916661818359,+0.0156403249286876,+0.0047447454404023,+0.0082935095159661,-0.971246684687088",1.0,1.1,1
TI101_T,QIC102_SV,0.7880459298501551,0.9712,2,1,1,0.0697676069354834,"+0.3278676939104123,+0.0157483079000469,+0.0047527281696644,+0.0082935395644448,-0.971839785022265",1.0,1.1,1
TI101_T,QIC105_PV,0.8455261382780574,-0.7205,0,1,1,1.2558490767303367,"+0.0992738556810523,+0.1155037522434756,-9.307419782772480",1.0,1.1,1
TI101_T,QIC105_SV,0.8455125335687048,0.9832,0,1,1,1.2558204029535975,"+0.0992718410351996,+0.1154981051137503,-9.306676859212824",1.0,1.1,1
TI101_T,TIC104_MV,0.8680442263310584,0.9932,2,1,0,14.520581265560637,"+1.2915506036937106,-0.3551174178974635,-0.4934406348069005,+0.3078448572782474,+21.717436738777024",1.0,1.1,1
TI105_T,C01_MV,0.8777956944903615,0.463,2,1,0,0.7705139723478499,"+1.7568315527110607,-0.8000069564522697,+0.0256643456285796,+0.0463371690377732,-8.993702458507833",1.0,1.1,1
TI105_T,C02_MV,0.7358347024318903,0.9798,0,1,2,4.373977157471087,"+0.6642012750211420,+0.5314838831257231,-163.890240709488637",1.0,1.1,1
TI105_T,C03_MV,0.8881562812750714,0.9586,2,1,0,0.8569192136038638,"+1.6968500065767358,-0.7454534652586183,+0.0722395073413191,-0.0369818037566073,-1.752608820991745",1.0,1.1,1
TI105_T,FI252_F,0.865770194762674,-0.9252,2,0,0,0.2596834371304994,"+1.5326011360148202,-0.7086957691434375,+0.0327335240721823,-3.333679974221687",1.0,1.1,1
TI105_T,FI307_F,0.9629441991076182,0.9847,2,1,0,0.0080409033374893,"+0.2354313084366349,+0.1506966880453730,+0.0035054153664072,+0.0000492105705527,-0.492860146504029",1.0,1.1,1
TI105_T,FI310_F,0.779023699212336,-0.9251,2,1,1,0.2342001441096411,"+1.7083573981347209,-0.9001082568699947,+0.0264606310525563,+0.0195935965050923,-4.837304429350792",1.0,1.1,1
TI105_T,FIC101_MV,0.8768647965908641,0.9391,2,1,0,0.6029217075572646,"+1.7650350837277036,-0.8078980377306318,+0.0160879227305977,+0.0553643017505567,-8.924178038957348",1.0,1.1,1
TI105_T,FIC101_PV,0.8808615679668483,0.9797,0,1,1,0.1252120482679778,"+0.0158925700740075,+0.0144510343096770,-3.758089047941253",1.0,1.1,1
TI105_T,FIC102_MV,0.7353581241930663,0.9789,0,1,2,4.3048488660330495,"+0.6762315854545731,+0.5187392451594889,-163.786976818680472",1.0,1.1,1
TI105_T,FIC102_PV,0.8736490909906802,0.9585,0,1,1,0.7534639492827129,"+0.1052294276062054,+0.0805171352416834,-21.508233101585339",1.0,1.1,1
TI105_T,FIC103_MV,0.8873190860380095,0.9901,2,1,0,0.864560126989246,"+1.6861870645418331,-0.7369392891097731,+0.0677435531853590,-0.0309146751280229,-1.832011110201333",1.0,1.1,1
TI105_T,FIC201_PV,0.793940759475119,0.9511,2,1,1,0.2418461448513852,"+1.7099505383215485,-0.9067670737667741,+0.0210132037696693,+0.0237276856895979,-5.453189634682995",1.0,1.1,1
TI105_T,FIC201_SV,0.7941457182858519,0.9597,2,1,1,0.2388421990146977,"+1.7092628108453558,-0.9061456565936183,+0.0211935520473861,+0.0235626994088122,-5.455070915172092",1.0,1.1,1
TI105_T,LIC101_MV,0.8065237730445434,0.8637,0,1,1,4.327494614088941,"+0.3057646264814332,+0.5391407229221064,-98.766123696488762",1.0,1.1,1
TI105_T,LIC102_MV,0.8857644176083669,0.976,2,1,0,3.3013427326533398,"-0.4186479275405307,-0.0263366205886358,+0.0920760171201797,+0.9509590500590296,-133.888085504215951",1.0,1.1,1
TI105_T,PIC101_MV,0.8878570775614443,0.5368,2,1,0,0.8803159638903808,"+1.6913340014419207,-0.7412003859375520,+0.0704300458548596,-0.0342459583052810,-1.799737747171090",1.0,1.1,1
TI105_T,QI102_Q,0.8000007333107121,0.9846,1,1,1,0.0616755797024391,"+0.3267889941693592,-0.0052261743887249,+0.0205077318575594,-2.118801053286393",1.0,1.1,1
TI105_T,QI102_Qs,0.961440515511522,0.9706,1,1,0,0.0345794995157215,"+0.2650964012172506,+0.0088458606906238,+0.0078947001769168,-2.321194096844577",1.0,1.1,1
TI105_T,QI105_Q,0.7798764168250432,-0.7695,0,1,2,1.7929974509220652,"+0.1522630186803197,+0.0898505537447142,-26.828188405004283",1.0,1.1,1
TI105_T,QI302_Q,0.962287768415463,0.9763,2,1,1,0.0460020265883186,"+0.4047610359265289,-0.0095310327106488,+0.0027753496721086,+0.0148227700687972,-2.453067956017648",1.0,1.1,1
TI105_T,QI302_Qs,0.9601755011757764,0.9917,1,1,0,0.0417239377235296,"+0.2838038053922417,+0.0114888498106941,+0.0093489437422738,-2.904292237584521",1.0,1.1,1
TI105_T,QIC101_MV,0.8343848029980179,-0.8713,2,1,0,4.86059799802565,"+1.6764002377104683,-0.7591002742291553,+0.3311588714287179,-0.2038427376062950,-15.824266311275428",1.0,1.1,1
TI105_T,QIC102_PV,0.7997894121956238,0.979,1,1,1,0.0622744961704886,"+0.3269673127790660,-0.0053008408604975,+0.0205841894736530,-2.119142998909886",1.0,1.1,1
TI105_T,QIC102_SV,0.7996959930932586,0.9707,1,1,1,0.062375366195533,"+0.3265515419251612,-0.0053126744624968,+0.0206051593682209,-2.120405850305090",1.0,1.1,1
TI105_T,QIC105_PV,0.779889735369637,-0.762,0,1,2,1.7932075450894112,"+0.1522502747415009,+0.0898374282327753,-26.824162123127433",1.0,1.1,1
TI105_T,QIC105_SV,0.7798765868867282,0.9692,0,1,2,1.7933086719792537,"+0.1522562242120621,+0.0898226149587577,-26.822759177932521",1.0,1.1,1
TI105_T,TI101_T,0.8713092129675025,0.9031,0,1,0,4.394138796024505,"+0.6256359970661483,+0.5085453662051688,-82.639249353654420",1.0,1.1,1
TI105_T,TIC102_MV,0.7992807200760584,0.9907,0,1,1,6.5965164724825005,"-0.4343740184273875,-0.2751248022705153,+145.820042761016850",1.0,1.1,1
TI105_T,TIC103_PV,0.9133945807857742,0.9847,0,1,0,3.0294067532173727,"+1.4852810277994495,+0.2597984752499632,-114.241856194982062",1.0,1.1,1
TI105_T,TIC104_MV,0.8292633535057464,0.9952,2,1,0,14.568891154666264,"+1.3537273120782016,-0.4178539730117885,-0.5901991102074817,+0.3751754514072180,+37.792504965967594",1.0,1.1,1
TI105_T,TIC402_MV,0.7427207965493858,0.9032,1,1,2,4.930476716674944,"+0.7375008921353872,+0.0977268864591941,+0.3200004952761369,-51.970801571489026",1.0,1.1,1
TI106_T,QI401_Q,0.7922218800596966,-0.857,2,0,0,2.80924803014322,"+1.1283798146919242,-0.2360016387056610,-0.4781853270643971,+98.349812611294467",1.0,1.1,1
TI106_T,QIC401_PV,0.7919662592308738,0.8261,2,0,0,2.8088064009770672,"+1.1271747240246572,-0.2346283309448993,-0.4773386568283451,+98.175827342249178",1.0,1.1,1
TI106_T,QIC401_SV,0.7919548151487111,-0.9661,2,0,0,2.8085499612187523,"+1.1267178727522078,-0.2341943484267962,-0.4774353763022262,+98.195731708887976",1.0,1.1,1
TIC102_MV,C01_MV,0.8474299561169508,-0.4786,2,0,0,0.6970954593017255,"+1.7447297737483392,-0.7698314359543216,-0.0587707340374469,+3.366172193741440",1.0,1.1,1
TIC102_MV,C03_MV,0.8686090023645338,-0.934,1,0,0,1.0329270489595792,"+0.9055516117011442,-0.0973737799019657,+10.704695590873026",1.0,1.1,1
TIC102_MV,C05_MV,0.7866224086582236,-0.9717,0,1,1,10.664043781221247,"-1.1493200817509241,-0.9690823119895289,+123.187586271925553",1.0,1.1,1
TIC102_MV,C06_MV,0.7493105558204346,-0.9736,0,1,1,9.716239602140591,"-1.0074063768775228,-1.3024277685722443,+133.869653073271536",1.0,1.1,1
TIC102_MV,FI252_F,0.8556607646095042,0.9463,1,1,0,0.4443019778943789,"+0.8348405056598037,-0.0618844246455646,+0.0187464018246242,+3.178140921999613",1.0,1.1,1
TIC102_MV,FI307_F,0.8068711205585424,-0.9836,0,1,0,0.0451833569549854,"-0.0047464757766546,-0.0031076295267344,+0.376032010204740",1.0,1.1,1
TIC102_MV,FI310_F,0.747417232349473,0.945,0,1,1,1.2957362212157284,"-0.1347657149030994,-0.1999413866258121,+23.997187922677763",1.0,1.1,1
TIC102_MV,FIC101_MV,0.8467938171939479,-0.9099,2,0,0,0.6633061909808774,"+1.7560528909647599,-0.7803786755558832,-0.0568773056485487,+3.259390717932776",1.0,1.1,1
TIC102_MV,FIC101_PV,0.8155474400961423,-0.9508,2,0,0,0.0972997626646441,"+0.9417270063440358,-0.0210551828795642,-0.0033951901456010,+0.196676239672293",1.0,1.1,1
TIC102_MV,FIC101_SV,0.7865180575962792,-0.9699,0,1,1,0.2159245324869779,"-0.0227153543592861,-0.0196621712956579,+2.464096864048942",1.0,1.1,1
TIC102_MV,FIC102_PV,0.8719501752318888,-0.9336,1,0,0,0.5208580494353655,"+0.8297694318171055,-0.0441132166695424,+2.820714094092503",1.0,1.1,1
TIC102_MV,FIC102_SV,0.849886251331449,-0.9845,1,0,0,1.0272187274976394,"+0.8613780678615833,-0.0360157139658905,+2.300207514626087",1.0,1.1,1
TIC102_MV,FIC103_MV,0.8693220206938558,-0.9861,1,0,0,1.0099114277172654,"+0.9053036137257433,-0.0976588062705910,+10.733861313748635",1.0,1.1,1
TIC102_MV,FIC103_PV,0.8498551053916166,-0.9715,1,0,0,0.1929620415648559,"+0.8613747984972708,-0.0067532996247551,+0.431316990802971",1.0,1.1,1
TIC102_MV,FIC103_SV,0.8498096439839331,-0.9861,1,0,0,0.1928888216949433,"+0.8614325564024876,-0.0067503923595970,+0.431133588851656",1.0,1.1,1
TIC102_MV,FIC201_MV,0.7491895657826635,-0.9861,0,1,1,9.776657959891894,"-0.9842918186541397,-1.3250633917009846,+133.852091535218846",1.0,1.1,1
TIC102_MV,FIC201_PV,0.7593763836526206,-0.9603,0,1,1,1.433566791923863,"-0.1301069068972348,-0.1868706876329639,+18.889255048592634",1.0,1.1,1
TIC102_MV,FIC201_SV,0.7593601095048467,-0.9622,0,1,1,1.4334605364674122,"-0.1300758799635062,-0.1869018010414442,+18.889276940427162",1.0,1.1,1
TIC102_MV,LIC101_MV,0.8388313117095633,-0.8809,1,1,0,2.0568102088481925,"+0.8219166296666381,-0.2701660559033007,+0.0575781956665690,+13.354614634063455",1.0,1.1,1
TIC102_MV,LIC102_MV,0.8123647706827798,-0.9792,2,1,0,9.06081741868302,"+0.2518549673946758,+0.4753408952546063,-0.5441979563269940,+0.2781066407212677,+14.776207025063337",1.0,1.1,1
TIC102_MV,LIC201_MV,0.7491811094106762,-0.9717,0,1,1,9.76257654141177,"-0.9901870554610899,-1.3193032695134483,+133.856784629409276",1.0,1.1,1
TIC102_MV,PIC101_MV,0.8690474647244577,-0.9051,1,0,0,1.0301923145402492,"+0.9053780542406469,-0.0975727428542431,+10.725074294260824",1.0,1.1,1
TIC102_MV,QI102_Q,0.7883599262551908,-0.9746,2,1,1,0.0828347342059752,"+0.4376714550277759,+0.1553114406157665,-0.0292477461065115,+0.0164681319757714,+0.609034479380046",1.0,1.1,1
TIC102_MV,QI102_Qs,0.8264783257003459,-0.9658,2,0,0,0.1470793094502726,"+0.9281650761376946,-0.0184928710643987,-0.0028044223954529,+0.134086378943152",1.0,1.1,1
TIC102_MV,QI105_Q,0.8451785856388775,-0.9829,2,1,0,0.8206654091892068,"+0.7222952575480868,-0.0179879040253876,-0.0638824159719116,-0.0375644540308449,+6.800849654577191",1.0,1.1,1
TIC102_MV,QI105_Qs,0.8413585819066017,-0.9799,0,1,0,1.22651877656519,"-0.2385256152027086,-0.0996461151465430,+22.823926152253466",1.0,1.1,1
TIC102_MV,QI302_Q,0.8831537460118573,-0.9865,1,1,0,0.1433117100435762,"+0.8588870621490099,-0.0076617227363083,+0.0019257711495472,+0.269658635596104",1.0,1.1,1
TIC102_MV,QI302_Qs,0.8224101412120361,-0.9802,2,0,0,0.1818245958586131,"+0.9399197112693568,-0.0292535101863548,-0.0035407316244226,+0.167440817131641",1.0,1.1,1
TIC102_MV,QIC101_MV,0.7867711820504776,0.8075,0,1,1,10.679890367819768,"-1.1439329627141208,-0.9749611720606279,+123.203573360633541",1.0,1.1,1
TIC102_MV,QIC102_PV,0.7884168552547576,-0.9735,2,1,1,0.0833715765691242,"+0.4356547601252998,+0.1549470095518992,-0.0291386996457606,+0.0162770856132476,+0.612859406769048",1.0,1.1,1
TIC102_MV,QIC102_SV,0.7882994716749138,-0.9658,2,1,1,0.0834450122091461,"+0.4351746159729504,+0.1549473539006025,-0.0291402201153269,+0.0162638832002580,+0.613564451912696",1.0,1.1,1
